book_id,title,author_1_name,isbn,isbn13,rating,publisher,format,num_pages,publication_year,started_at,read_at,date_added,bookshelves,read_count,ficOrNonFic,SeriesOrStandalone,LGBTQIA_Characters
244625634,"Study of Cave Diving Accidents: Accident analysis, human Factors, and safety lessons from technical and cave diving worldwide",Michel Ribera,,9798276808406,3.0,Independently published,Paperback,244.0,,,2026-03-07,2026-03-07,,1,NonFiction,Standalone,No
207627291,Juice,Tim Winton,1035050838,9781035050833,3.0,Picador,Kindle Edition,529.0,2024.0,,2026-06-04,2026-06-04,,1,Fiction,Standalone,No
27234355,In Praise of Idleness,Bertrand Russell,,,5.0,Lulu.com,Kindle Edition,14.0,1932.0,,2016-01-01,2016-05-10,,1,NonFiction,Standalone,No
524293,The Cave Divers,Robert F. Burgess,1881652114,9781881652113,4.0,UNKNO,Paperback,352.0,1976.0,,2026-03-28,2026-03-27,,1,NonFiction,Standalone,No
239784369,Technically Speaking: Talks on Technical Diving Volume 2: Foundations and Strategies,Simon Pridmore,,9798296112521,3.0,Independently published,Paperback,244.0,,,2026-03-19,2026-03-19,,1,NonFiction,Series,No
122996121,Technically Speaking: Talks on Technical Diving Volume 1: Genesis and Exodus,Simon Pridmore,,9798375190792,3.0,Independently published,Paperback,346.0,,,2026-03-13,2026-03-07,,1,NonFiction,Series,No
58870450,"First Knowledges Design: Building on Country (First Knowledges, 2)",Alison Page,1760761850,9781760761851,3.0,Thames & Hudson Australia,Kindle Edition,230.0,2021.0,,2025-12-01,2025-12-01,,1,NonFiction,Series,No
37671993,Basic Underwater Cave Surveying,J. Burge,9994662961,9789994662968,4.0,Natl Speleological Society,Paperback,127.0,,,2025-11-19,2025-11-22,,1,NonFiction,Standalone,No
143731287,Divisidero (Signed First Edition),Michael Ondaatje,,,4.0,Knopf,Unknown Binding,0.0,2007.0,,2025-11-22,2025-11-21,,1,Fiction,Standalone,No
22328,Neuromancer (Sprawl #1),William Gibson,,,5.0,Ace Books,Mass Market Paperback,271.0,1984.0,,2005-01-01,2013-04-19,,1,Fiction,Series,No
422,A Book of Common Prayer,Joan Didion,,,4.0,Vintage International,Paperback,272.0,1977.0,,2025-09-28,2025-10-04,,1,Fiction,Standalone,No
153747,"Moby-Dick or, The Whale",Herman Melville,0142437247,9780142437247,5.0,Penguin Classics ,Paperback,720.0,1851.0,,2025-08-09,2025-08-09,,1,Fiction,Standalone,No
53855535,Songlines: the Power and Promise,Margo Neale,1760761184,9781760761189,4.0,Thames & Hudson Australia Pty Ltd,Paperback,216.0,2020.0,,2025-07-14,2025-07-12,,1,NonFiction,Standalone,No
37969723,"The Silence of the Girls (Women of Troy, #1)",Pat Barker,,,5.0,Doubleday Books,Hardcover,325.0,2018.0,,2025-07-11,2025-07-11,,1,Fiction,Series,No
43908991,Parable of the Sower: A Graphic Novel Adaptation,Damian Duffy,1419731335,9781419731334,4.0,Harry N. Abrams,Hardcover,266.0,2020.0,,2025-05-22,2025-05-14,,1,Fiction,Series,No
209364645,"The Korean Myths: A Guide to the Gods, Heroes and Legends",Heinz Insu Fenkl,0500027668,9780500027660,4.0,Thames & Hudson,Hardcover,256.0,,2025-02-22,2025-05-14,2025-02-21,,1,NonFiction,Standalone,No
80289417,Frankenstein,Mary Wollstonecraft Shelley,1544917023,9781544917023,4.0,CreateSpace Independent Publishing Platform,Paperback,90.0,1818.0,,2025-04-26,2025-04-29,,1,Fiction,Standalone,No
966835,The Last Man,Mary Wollstonecraft Shelley,0192838652,9780192838650,4.0,Oxford University Press,Paperback,479.0,1826.0,,2025-03-27,2025-04-29,,1,Fiction,Standalone,No
29084996,Kipps: The Story of a Simple Soul,H.G. Wells,,,4.0,,Kindle Edition,244.0,1905.0,2024-12-28,2025-01-22,2024-12-27,,1,Fiction,Standalone,No
146756038,NSS Cavern Diving Manual,John L. Zumerick,,,4.0,"The Cave Diving Section of the National Speleological society, Inc",Paperback,121.0,,,2025-02-21,2025-02-21,,1,NonFiction,Standalone,No
203225397,Shipwrecks of the Dover Straits,Stefan Panis,1849954968,9781849954969,3.0,Whittles Publishing,Paperback,208.0,,,2025-02-19,2025-02-18,,1,NonFiction,Standalone,No
59366123,Butts: A Backstory,Heather Radke,1982135484,9781982135485,4.0,Avid Reader Press / Simon & Schuster,Hardcover,311.0,2022.0,2024-08-20,2025-01-03,2024-08-20,,1,NonFiction,Standalone,No
40864002,"A Psalm for the Wild-Built (Monk & Robot, #1)",Becky Chambers,,,4.0,Tordotcom,ebook,151.0,2021.0,,2024-07-23,2025-01-03,,1,Fiction,Series,Yes
57938390,The Measure of Time (Guido Guerrieri Series),Gianrico Carofiglio,1913394484,9781913394486,3.0,Bitter Lemon Press,Paperback,288.0,2019.0,,2025-01-02,2025-01-01,,1,Fiction,Series,No
209200369,"Polostan (Bomb Light, #1)",Neal Stephenson,0008262616,9780008262617,4.0,The Borough Press,Kindle Edition,310.0,2024.0,2024-12-16,2024-12-22,2024-12-16,,1,Fiction,Series,No
75665322,Perhaps the Stars (Terra Ignota Book 4),Ada Palmer,1786699591,9781786699596,4.0,Head of Zeus -- an AdAstra Book,Kindle Edition,609.0,2021.0,2024-10-26,2024-12-15,2024-10-25,,1,Fiction,Series,Yes
75520916,"The Will to Battle (Terra Ignota, #3)",Ada Palmer,1786699559,9781786699558,4.0,Head of Zeus,Kindle Edition,448.0,2017.0,2024-10-13,2024-10-25,2024-10-13,,1,Fiction,Series,Yes
768889,"A Storm of Swords: Steel and Snow (A Song of Ice and Fire, #3.1)",George R.R. Martin,0006479901,9780006479901,5.0,HarperVoyager,Paperback,663.0,2000.0,,,2013-04-19,,1,Fiction,Series,Yes
27385782,Epicureanism: A Very Short Introduction,Catherine Wilson,0191512680,9780191512681,4.0,OUP Oxford,Kindle Edition,160.0,,,2024-10-15,2024-10-15,,1,NonFiction,Standalone,No
75548502,Seven Surrenders (Terra Ignota Book 2),Ada Palmer,1786699516,9781786699510,4.0,Head of Zeus,Kindle Edition,386.0,2017.0,,2024-10-11,2024-10-06,,1,Fiction,Series,Yes
74818910,Old Babes in the Wood,Margaret Atwood,1529193796,9781529193794,5.0,Vintage Digital,Kindle Edition,248.0,2023.0,,2024-10-06,2024-10-06,,1,Fiction,Standalone,Yes
58069859,Dispatches from Anarres: Tales in Tribute to Ursula K. Le Guin,Susan DeFreitas,1942436491,9781942436492,3.0,Forest Avenue Press,Kindle Edition,426.0,2021.0,,2022-05-01,2024-09-24,,2,Fiction,Standalone,Yes
173403968,Your Utopia,Bora Chung,1643756214,9781643756219,5.0,Algonquin Books,Paperback,256.0,2021.0,,2024-09-24,2024-09-23,,1,Fiction,Standalone,No
145087237,Micromegas,Voltaire,,,3.0,Marchenhaus Press,Kindle Edition,84.0,1752.0,,2024-09-20,2024-09-20,,1,Fiction,Standalone,No
216509852,THE NUN - Diderot (Erotic Classics),Denis Diderot,6558945525,9786558945529,4.0,Lebooks Editora,Kindle Edition,195.0,,,2024-09-20,2024-09-20,,1,Fiction,Standalone,Yes
75385473,"Too Like the Lightning (Terra Ignota, #1)",Ada Palmer,1786699478,9781786699473,4.0,Head of Zeus,Kindle Edition,450.0,2016.0,,2024-09-14,2024-09-14,,1,Fiction,Series,Yes
58368353,Manhunt,Gretchen Felker-Martin,,,4.0,Tor Nightfire,Kindle Edition,293.0,2022.0,,2024-09-05,2024-09-05,,1,Fiction,Standalone,Yes
122768239,The Glass Bead Game,Hermann Hesse,,,4.0,DLB Press,Kindle Edition,627.0,1943.0,,2024-08-31,2024-08-31,,1,Fiction,Standalone,No
34459105,The Left Hand of Darkness,Ursula K. Le Guin,,,5.0,Gateway,ebook,336.0,1969.0,2018-04-10,2018-04-14,2018-04-10,,1,Fiction,Series,Yes
210493380,The Book of Elsewhere,Keanu Reeves,152915054X,9781529150544,4.0,Del Rey,Paperback,337.0,2024.0,,2024-07-27,2024-07-23,,1,Fiction,Standalone,No
49185157,Modes of Criticism 4: Radical Pedagogy: Investigating the Use of the Word 'Radical' in Design Discourse and Practice,Francisco Laranjo,9493148130,9789493148130,3.0,Onomatopee Projects,Paperback,96.0,,,2024-07-23,2024-06-09,,1,NonFiction,Standalone,No
203166754,"Chronicles of a Lizard Nobody (Chronicles of a Lizard Nobody, #1)",Patrick Ness,1536235938,9781536235937,4.0,Walker Books US,Hardcover,199.0,2024.0,,2024-07-14,2024-07-14,,1,Fiction,Series,No
60308998,Alien³: The Unproduced First-Draft Screenplay by William Gibson,Pat Cadigan,1803361131,9781803361130,4.0,Titan Books,Paperback,432.0,2021.0,,2024-06-09,2024-06-09,,1,Fiction,Standalone,No
178142925,Modern Architecture: A Planetary Warming History,Hans Ibelings,9492058162,9789492058164,4.0,The Architecture Observer,Perfect Paperback,400.0,,,2024-06-02,2023-11-05,,1,NonFiction,Standalone,No
176443608,"BRZRKR: Bloodlines, Vol. 1",Keanu Reeves,160886149X,9781608861491,4.0,BOOM! Studios,Paperback,112.0,2024.0,,2024-05-08,2024-05-07,,1,Fiction,Series,No
1409074,We Can Build You,Philip K. Dick,0006482791,9780006482796,4.0,Harper Voyager,Paperback,252.0,1972.0,,2024-04-28,2024-04-28,,1,Fiction,Standalone,No
161846,The Midwich Cuckoos,John Wyndham,0345299116,9780345299116,5.0,Ballantine Books,Mass Market Paperback,220.0,1957.0,,2024-04-24,2024-02-05,,1,Fiction,Standalone,No
36394530,Coriolanus (The Pelican Shakespeare),William Shakespeare,0525503986,9780525503989,2.0,Penguin Classics,Kindle Edition,191.0,1608.0,,2024-04-24,2022-04-03,,1,Fiction,Standalone,No
70056237,"BRZRKR, Volume 3",Keanu Reeves,1684157129,9781684157129,4.0,BOOM! Studios,Paperback,144.0,2023.0,,2024-04-20,2024-04-19,,1,Fiction,Series,No
41966406,Technical Diving,Mark Powell,1905492316,9781905492312,4.0,AquaPress,Paperback,240.0,,,2024-04-18,2024-03-27,,1,NonFiction,Standalone,No
26261495,"The Essentials of Cave Diving: The latest techniques, equipment and practices for scuba diving in caves and caverns using open circuit, side mount and rebreathers.",Jill Heinerth,1940944074,9781940944074,4.0,Heinerth Productions Inc.,Kindle Edition,311.0,2015.0,,2024-03-26,2024-03-26,,1,NonFiction,Standalone,No
6189421,Deco for Divers,Mark Powell,1905492073,9781905492077,4.0,Aquapress,Paperback,240.0,2008.0,,2024-02-20,2024-02-19,,1,NonFiction,Standalone,No
45449501,Sand Talk: How Indigenous Thinking Can Save the World,Tyson Yunkaporta,0062975633,9780062975638,4.0,HarperOne,Kindle Edition,256.0,2019.0,,2024-02-14,2024-02-13,,1,NonFiction,Standalone,No
58673891,"BRZRKR, Volume 2",Keanu Reeves,168415815X,9781684158157,4.0,BOOM! Studios,Paperback,128.0,2021.0,,2024-02-06,2024-02-05,,1,Fiction,Series,No
34211932,Desire: Vintage Minis,Haruki Murakami,1473548470,9781473548473,4.0,Vintage Digital,Kindle Edition,0.0,2017.0,,2024-01-02,2024-01-01,,1,Fiction,Standalone,No
60316971,Bea Wolf,Zach Weinersmith,1250776295,9781250776297,5.0,First Second,Hardcover,208.0,2023.0,,2023-12-31,2024-01-01,,1,Fiction,Standalone,No
57037263,Notes on Grief,Chimamanda Ngozi Adichie,0008470308,9780008470302,5.0,HarperCollins Publishers,Hardcover,96.0,2021.0,,2023-12-26,2023-12-26,,1,NonFiction,Standalone,No
44318388,Under Pressure: Diving Deeper with Human Factors,Gareth Lock,199958497X,9781999584979,4.0,Human in the System Consulting,Paperback,342.0,,,2023-12-25,2023-12-25,,1,NonFiction,Standalone,No
59028793,Robot Ethics (The MIT Press Essential Knowledge series),Mark Coeckelbergh,0262544091,9780262544092,4.0,The MIT Press,Paperback,272.0,2022.0,,2023-12-22,2023-09-24,,1,NonFiction,Standalone,No
130832,Basic Cave Diving: A Blueprint for Survival,Sheck Exley,9994663372,9789994663378,4.0,National Speleological Society,Paperback,46.0,1986.0,,,2023-12-06,,1,NonFiction,Standalone,No
5477906,Oxygen Hacker's Companion,Vance Harlow,0967887321,9780967887326,4.0,Airspeed Press,Spiral-bound,154.0,2002.0,,2023-11-06,2023-11-05,,1,NonFiction,Standalone,No
167457,Sweetness and Power: The Place of Sugar in Modern History,Sidney W. Mintz,0140092331,9780140092332,4.0,Penguin Books,Paperback,304.0,1985.0,,2023-11-05,2023-11-05,,1,NonFiction,Standalone,No
41940267,Beowulf,Unknown,0374110034,9780374110031,4.0,FSG,Paperback,140.0,1000.0,,2022-12-15,2023-01-07,,1,Fiction,Standalone,No
31685338,Coming Through Slaughter,Michael Ondaatje,,,4.0,vintage,Paperback,156.0,1976.0,,2023-08-01,2023-08-03,,1,Fiction,Standalone,No
10437094,Anil's Ghost,Michael Ondaatje,0099554453,9780099554455,5.0,Vintage Books,Paperback,307.0,2000.0,,2023-07-27,2023-07-26,,1,Fiction,Standalone,No
40864030,"A Prayer for the Crown-Shy (Monk & Robot, #2)",Becky Chambers,,,3.0,Tordotcom,Kindle Edition,152.0,2022.0,,2023-07-23,2023-07-22,,1,Fiction,Series,Yes
45020955,The Overstory,Richard Powers,,,4.0,Vintage Digital,Kindle Edition,502.0,2018.0,,2023-05-01,2023-05-01,,1,Fiction,Standalone,No
55608342,The Unbearable Lightness of Being:,Milan Kundera,,,4.0,Faber & Faber,Kindle Edition,305.0,1984.0,,2023-03-23,2023-03-13,,1,Fiction,Standalone,No
49669410,"Emergency Skin (Forward Collection, #3)",N.K. Jemisin,1542093570,9781542093576,4.0,Amazon Original Stories,Kindle Edition,38.0,2019.0,,2023-02-21,2023-02-20,,1,Fiction,Series,No
59236994,"Dawn (Lilith's Brood, #1)",Octavia E. Butler,,,4.0,Headline,Kindle Edition,240.0,1987.0,,2023-02-18,2023-02-18,,1,Fiction,Series,No
17704015,The Strategemata,Frontinus,,,3.0,praetorian-press.com,Kindle Edition,162.0,90.0,,2023-02-14,2022-12-23,,1,NonFiction,Standalone,No
51471497,"Binti (Binti, #1)",Nnedi Okorafor,,,4.0,Tordotcom,Kindle Edition,98.0,2015.0,,2023-02-14,2023-02-14,,1,Fiction,Series,No
50017675,Running in the Family,Michael Ondaatje,0679746692,9780679746690,5.0,Vintage,Paperback,208.0,1982.0,,2023-02-12,2023-02-11,,1,NonFiction,Standalone,No
31249807,Milo Manara's Gullivera,Milo Manara,1594654174,9781594654176,4.0,Humanoids,Kindle Edition,68.0,1995.0,,2023-02-11,2023-02-11,,1,Fiction,Standalone,No
59687219,This All Come Back Now,Mykaela Saunders,0702265667,9780702265662,3.0,UQP,Paperback,350.0,2022.0,,2023-01-25,2023-01-25,,1,Fiction,Standalone,No
38155205,In the Skin of a Lion,Michael Ondaatje,1509823344,9781509823345,5.0,PICADOR,Paperback,288.0,1987.0,,2023-01-18,2023-01-17,,1,Fiction,Standalone,No
22582,"Lies, Inc.",Philip K. Dick,1400030080,9781400030088,4.0,Vintage,Paperback,202.0,1984.0,,2023-01-09,2023-01-09,,1,Fiction,Standalone,No
20306794,Hieroglyph: Stories and Visions for a Better Future,Ed Finn,0062204696,9780062204691,3.0,William Morrow ,Hardcover,532.0,2014.0,,,2022-11-20,,1,Fiction,Standalone,No
12500721,The Cat's Table,Michael Ondaatje,,,5.0,,Kindle Edition,290.0,2011.0,,2022-11-16,2022-11-16,,1,Fiction,Standalone,No
9809,Invisible Cities,Italo Calvino,0156453800,9780156453806,5.0,Harcourt,Paperback,165.0,1972.0,,,2022-07-25,,1,Fiction,Standalone,No
36496864,Persuasion,Jane Austen,9897780602,9789897780608,3.0,Big Cheese Books,Kindle Edition,169.0,1817.0,,2022-06-12,2022-06-12,,1,Fiction,Standalone,No
7805,Pale Fire,Vladimir Nabokov,,,4.0,Penguin Books Ltd,Paperback,246.0,1962.0,,2022-04-17,2022-04-16,,1,Fiction,Standalone,No
53811327,"Troy: Our Greatest Story Retold (Stephen Fry’s Great Mythology, #3)",Stephen Fry,,,4.0,Penguin,Kindle Edition,414.0,2020.0,,2022-03-01,2022-03-01,,1,Fiction,Standalone,Yes
285089,A Town Like Alice,Nevil Shute,0749304146,9780749304140,4.0,Mandarin,Paperback,312.0,1950.0,,2022-02-07,2022-02-06,,1,Fiction,Standalone,No
23211952,Station Eleven,Emily St. John Mandel,1743532326,9781743532324,4.0,Pan Macmillan,Kindle Edition,336.0,2014.0,,2022-01-22,2022-01-21,,1,Fiction,Standalone,No
22571595,The Prince (A Penguin Classics Hardcover),Niccolò Machiavelli,0141395877,9780141395876,4.0,Penguin Classics,Hardcover,173.0,1513.0,,2022-01-10,2022-01-09,,1,Fiction,Standalone,No
276767,The Word for World Is Forest,Ursula K. Le Guin,,,4.0,,ebook,160.0,1972.0,,2022-01-01,2021-12-31,,1,Fiction,Series,No
59921,The Telling,Ursula K. Le Guin,0441011233,9780441011230,4.0,Ace,Mass Market Paperback,231.0,2000.0,,2022-01-07,2022-01-08,,1,Fiction,Series,No
36366224,Five Ways to Forgiveness,Ursula K. Le Guin,,,4.0,Library of America,ebook,288.0,2017.0,,2022-01-07,2022-01-04,,1,Fiction,Series,No
9777,The God of Small Things,Arundhati Roy,0679457313,9780679457312,4.0,Random House,Paperback,321.0,1997.0,,2021-12-27,2021-09-18,,1,Fiction,Standalone,No
11672721,Accelerando,Charles Stross,0748124128,9780748124121,3.0,"Orbit; New Ed edition (November 4, 2010)",Kindle Edition,441.0,2005.0,,2021-12-14,2021-12-14,,1,Fiction,Standalone,No
45303387,An Elegant Puzzle: Systems of Engineering Management,Will Larson,1953953336,9781953953339,3.0,Stripe Press,Kindle Edition,289.0,2019.0,,2021-11-09,2021-11-09,,1,NonFiction,Standalone,No
18162954,Galatea,Madeline Miller,1408848147,,4.0,Bloomsbury Paperbacks,Kindle Edition,27.0,2013.0,,2021-11-09,2021-09-21,,1,Fiction,Standalone,No
58586990,Termination Shock,Neal Stephenson,146071296X,9781460712962,4.0,HarperCollins,Kindle Edition,710.0,2021.0,,2021-11-02,2021-10-26,,1,Fiction,Standalone,No
13189396,Intrusion,Ken MacLeod,1841499390,9781841499390,3.0,Orbit,Hardcover,387.0,2012.0,,2013-10-29,2021-10-28,,1,Fiction,Standalone,No
18298399,"Murder in the Mews: a Hercule Poirot Short Story (Hercule Poirot, #SS-36)",Agatha Christie,,,4.0,Witness Impulse,Kindle Edition,78.0,1937.0,,2021-10-26,2021-10-26,,1,Fiction,Series,No
19304711,Dark Matter and Trojan Horses: A Strategic Design Vocabulary,Dan Hill,,,0.0,Strelka Press,Kindle Edition,186.0,2012.0,,2012-10-11,2021-10-10,,1,NonFiction,Standalone,No
19196429,People Analytics: How Social Sensing Technology Will Transform Business and What It Tells Us about the Future of Work (FT Press Analytics),Ben Waber,,,0.0,FT Press,Kindle Edition,302.0,2013.0,,2011-10-10,2021-10-10,,1,NonFiction,Standalone,No
22584481,The Difference Engine,William Gibson,147320805X,,3.0,Gateway,Kindle Edition,382.0,1990.0,,2021-10-09,2013-04-21,,1,Fiction,Standalone,No
26848262,Why I Am Not a Christian,Bertrand Russell,1329567110,9781329567115,4.0,Lulu.com,Kindle Edition,237.0,1957.0,,2021-09-20,2016-05-10,,1,NonFiction,Standalone,No
35959740,Circe,Madeline Miller,0316556343,9780316556347,5.0,"Little, Brown and Company",Hardcover,393.0,2018.0,,2021-09-19,2021-09-18,,1,Fiction,Standalone,No
25114590,The Collectors (His Dark Materials #0.6),Philip Pullman,1448197163,9781448197163,4.0,RHCP Digital,Kindle Edition,32.0,2014.0,,2021-09-09,2021-09-09,,1,Fiction,Series,No
58187011,The Song of Achilles,Madeline Miller,,,5.0,Bloomsbury Publishing,Kindle Edition,369.0,2011.0,,2021-09-04,2019-07-19,,1,Fiction,Standalone,Yes
55533938,The Ministry for the Future,Kim Stanley Robinson,0356508854,9780356508856,3.0,Orbit,Kindle Edition,600.0,2020.0,,2021-08-31,2020-12-04,,1,Fiction,Standalone,No
55313155,Project Hail Mary,Andy Weir,,,4.0,Cornerstone Digital,Kindle Edition,482.0,2021.0,,2021-08-23,2021-08-23,,1,Fiction,Standalone,No
1024189,The English Patient,Michael Ondaatje,0676970087,9780676970081,5.0,Vintage Canada,Paperback,302.0,1992.0,,2021-06-02,2021-06-02,,2,Fiction,Standalone,No
43126457,Trick Mirror: Reflections on Self-Delusion,Jia Tolentino,0525510540,9780525510543,4.0,Random House,Hardcover,303.0,2019.0,,2021-06-22,2020-08-15,,1,NonFiction,Standalone,No
34604530,Other Minds,Peter Godfrey-Smith,000822627X,9780008226275,5.0,London : William Collins,Hardcover,272.0,2016.0,,2021-06-14,2021-06-08,,1,NonFiction,Standalone,No
55111243,Klara and the Sun,Kazuo Ishiguro,,,5.0,Faber & Faber,ebook,248.0,2021.0,,2021-05-12,2021-05-04,,1,Fiction,Standalone,No
54140556,Working in Public: The Making and Maintenance of Open Source Software,Nadia Eghbal,0578675862,9780578675862,4.0,Stripe Press,Hardcover,252.0,2020.0,,2021-05-04,2021-03-09,,1,NonFiction,Standalone,No
36348525,Severance,Ling Ma,0374261598,9780374261597,4.0,"Farrar, Straus and Giroux",Hardcover,291.0,2018.0,,2021-05-01,2020-04-12,,1,Fiction,Standalone,No
33814856,"The Ethical Slut: A Practical Guide to Polyamory, Open Relationships, and Other Freedoms in Sex and Love",Janet W. Hardy,,,0.0,Ten Speed Press,Kindle Edition,320.0,1997.0,,2021-04-28,2013-11-05,,1,NonFiction,Standalone,No
50353961,A Room Called Earth,Madeleine Ryan,191285483X,9781912854837,4.0,Scribe UK,Hardcover,304.0,2020.0,,2021-04-25,2021-04-25,,1,Fiction,Standalone,No
534595,Kalpa Imperial: The Greatest Empire That Never Was,Angélica Gorodischer,1931520054,9781931520058,4.0,Small Beer Press,Paperback,246.0,1983.0,,2021-02-16,2021-01-25,,1,Fiction,Standalone,No
43597047,The Body: A Guide for Occupants,Bill Bryson,085752240X,9780857522405,4.0,DOUBLEDAY,Hardcover,454.0,2019.0,,2021-01-16,2020-11-07,,1,NonFiction,Standalone,No
27264244,I Love Dick,Chris Kraus,,,3.0,Tuskar Rock,Kindle Edition,273.0,1997.0,,2020-01-01,2020-01-01,,1,NonFiction,Standalone,No
50765455,The City We Became (Great Cities #1),N.K. Jemisin,0356512657,,4.0,Orbit,Kindle Edition,449.0,2020.0,,2020-12-31,2020-12-31,,1,Fiction,Series,Yes
22034952,Foreign Soil,Maxine Beneba Clarke,0733632572,9780733632570,4.0,Hachette Australia,Kindle Edition,265.0,2014.0,,2020-11-27,2020-07-28,,1,Fiction,Standalone,No
42121367,Her Body and Other Parties,Carmen Maria Machado,1781259534,9781781259535,4.0,Serpent's Tail,Paperback,246.0,2017.0,,2020-10-28,2020-10-25,,1,Fiction,Standalone,Yes
44530070,Gold Fame Citrus,Claire Vaye Watkins,0857054791,9780857054791,4.0,riverrun,Kindle Edition,354.0,2015.0,,2020-10-13,2020-10-13,,1,Fiction,Standalone,No
22237161,The Sellout,Paul Beatty,0374260508,9780374260507,4.0,"Farrar, Straus and Giroux",Hardcover,289.0,2015.0,,2020-09-22,2020-08-15,,1,Fiction,Standalone,No
19447056,"Gemba Kaizen: A Commonsense, Low-Cost Approach to Management",Masaaki Imai,0071368167,9780071368162,3.0,McGraw Hill,Kindle Edition,417.0,1997.0,,2020-08-30,2016-05-10,,1,NonFiction,Standalone,No
19052096,Things Fall Apart,Chinua Achebe,0141393963,9780141393964,4.0,Penguin Books,Kindle Edition,226.0,1958.0,,2020-08-25,2020-08-25,,1,Fiction,Standalone,No
53284628,A Summer Beyond Your Reach,Xia Jia,1642360392,9781642360394,4.0,Wyrm Publishing,Kindle Edition,310.0,2020.0,,2020-08-04,2020-05-05,,1,Fiction,Standalone,No
45992717,"The Mirror & the Light (Thomas Cromwell, #3)",Hilary Mantel,0805096604,9780805096606,5.0,Henry Holt and Company,Hardcover,757.0,2020.0,,2020-06-18,2020-04-26,,1,Fiction,Series,No
270166,Beowulf,Unknown,0374111197,9780374111199,5.0,"Farrar, Straus and Giroux",Hardcover,256.0,1000.0,,2020-04-19,2020-04-19,,1,Fiction,Standalone,No
14981,Labyrinths: Selected Stories and Other Writings,Jorge Luis Borges,0141184841,9780141184845,4.0,Penguin,Paperback,287.0,1962.0,,2020-04-11,2020-02-29,,1,Fiction,Standalone,No
34068470,The Odyssey,Homer,0393089053,9780393089059,5.0,W. W. Norton & Company,Hardcover,582.0,-700.0,2018-10-14,2019-06-10,2018-10-14,,2,Fiction,Standalone,No
13005587,Wild Swans: Three Daughters of China,Jung Chang,0007379870,9780007379873,5.0,Harper Perennial,Kindle Edition,720.0,1991.0,,2020-02-27,2020-02-08,,1,NonFiction,Standalone,No
40179612,Agency (Jackpot #2),William Gibson,,,3.0,Penguin,Kindle Edition,406.0,2020.0,,2020-02-08,2020-01-29,,1,Fiction,Series,No
18749,Half of a Yellow Sun,Chimamanda Ngozi Adichie,1400044162,9781400044160,5.0,Knopf,Hardcover,435.0,2006.0,,2020-01-26,2020-01-23,,1,Fiction,Standalone,No
44152284,"The Secret Commonwealth (The Book of Dust, #2)",Philip Pullman,,,4.0,Penguin and David Fickling Books,Kindle Edition,693.0,2019.0,,2020-01-20,2019-09-09,,1,Fiction,Series,No
38310,How Buildings Learn: What Happens After They're Built,Stewart Brand,0140139966,9780140139969,5.0,Penguin Books,Paperback,256.0,1994.0,,2020-01-11,2017-02-10,,1,NonFiction,Standalone,No
24856109,"The Three-Body Problem (Remembrance of Earth’s Past, #1)",Liu Cixin,1784971545,9781784971540,4.0,Head of Zeus,Kindle Edition,400.0,2006.0,,2020-01-09,2020-01-09,,1,Fiction,Series,No
33949719,Testosterone Rex: Unmaking the Myths of Our Gendered Minds,Cordelia Fine,1785781626,9781785781629,4.0,Icon Books,Kindle Edition,272.0,2017.0,,2020-01-07,2019-12-31,,1,NonFiction,Standalone,No
42867903,Open Borders: The Science and Ethics of Immigration,Bryan Caplan,1250316960,9781250316967,4.0,First Second,Paperback,248.0,2019.0,,2020-01-02,2019-12-22,,1,NonFiction,Standalone,No
2314378,"Tank Girl: One (Tank Girl, #1)",Alan C. Martin,1845767578,9781845767570,4.0,Titan Books,Paperback,128.0,1990.0,,2020-01-01,2019-12-21,,1,Fiction,Series,No
42975938,"The Testaments (The Handmaid's Tale, #2)",Margaret Atwood,,,4.0,Vintage Digital,Kindle Edition,432.0,2019.0,,2019-12-29,2019-09-09,,1,Fiction,Series,No
18881506,The War in the Air,H.G. Wells,,,0.0,,Kindle Edition,280.0,1908.0,,2014-11-01,2014-12-31,,1,Fiction,Standalone,No
826,The Big U: A Hilarious Satire of American College Life,Neal Stephenson,0380816032,9780380816033,4.0,William Morrow Paperbacks,Paperback,308.0,1984.0,,2019-03-01,2016-07-30,,1,Fiction,Standalone,No
26837308,The Dispossessed,Ursula K. Le Guin,,,5.0,Gateway,ebook,403.0,1974.0,2018-10-22,2018-11-01,2018-10-22,,1,Fiction,Series,No
105562,Coming of Age in Samoa: A Psychological Study of Primitive Youth for Western Civilisation,Margaret Mead,0688050336,9780688050337,5.0,Harper Perennial,Paperback,223.0,1928.0,2019-08-17,2019-12-15,2019-08-17,,1,NonFiction,Standalone,No
20413313,Buckminster Fuller Poet of Geometry,Cole Gerst,0615873448,9780615873442,4.0,Overcup Press,Hardcover,143.0,2013.0,,2019-11-09,2014-06-13,,1,NonFiction,Standalone,No
92610,Rocannon’s World,Ursula K. Le Guin,0441732968,9780441732968,4.0,Ace,Mass Market Paperback,258.0,1966.0,,2019-10-03,2019-10-08,,1,Fiction,Series,No
42978219,Counterproductive: Time Management in the Knowledge Economy,Melissa Gregg,1478002395,9781478002390,4.0,Duke University Press Books,Kindle Edition,202.0,,2019-09-09,2019-10-14,2019-09-09,,1,NonFiction,Standalone,No
201889,City of Illusions,Ursula K. Le Guin,,,5.0,Ace Books,Mass Market Paperback,160.0,1967.0,,2019-10-12,2019-10-12,,1,Fiction,Series,No
